사업자번호,최종평판점수,일반 평판 환산 점수,미래 평판 환산 점수,사회적 책임 환산 점수,대중 평판 점수,고용 평판 점수,신용 평판 점수,기업 프로파일 점수,사업계획 점수,경제적 책임 점수,법률적 책임 점수,윤리적 책임 점수,자선적 책임 점수,
6658,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8766,63.625,73.58490566,50.52083333,69.34306569,50,50,100,55,50,50,100,100,50,
7373,57.6,52.83018868,68.75,73.72262774,65,50,30,60,80,60,100,100,50,
6660,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6662,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
7363,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8065,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
8070,59.4875,62.26415094,57.03125,71.53284672,50,50,70,57.5,60,55,100,100,50,
8060,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
9522,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3159,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8775,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7375,57.4875,58.49056604,57.03125,71.53284672,50,50,60,57.5,60,55,100,100,50,
7727,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
7046,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6682,54.4875,52.83018868,57.03125,71.53284672,55,50,40,57.5,60,55,100,100,50,
8779,63.2375,62.26415094,72.65625,71.53284672,50,50,70,57.5,90,55,100,100,50,
8793,46.85,39.62264151,53.125,73.72262774,50,30,30,60,50,60,100,100,50,
8791,51.2375,49.05660377,51.82291667,71.53284672,55,50,30,57.5,50,55,100,100,50,
7054,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
7731,60.55,56.22641509,63.54166667,91.24087591,60,44,50,80,50,100,100,100,50,
1593,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
1626,56.7375,54.71698113,62.23958333,71.53284672,60,60,30,57.5,70,55,100,100,50,
1624,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
1133,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
452,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
1288,49.2375,45.28301887,51.82291667,71.53284672,55,50,20,57.5,50,55,100,100,50,
39,57.325,54.71698113,60.9375,78.10218978,60,70,20,75,50,90,70,90,50,
455,52.6,43.39622642,68.75,73.72262774,50,50,20,60,80,60,100,100,50,
33,49.95,47.16981132,53.125,67.15328467,50,50,30,60,50,60,100,70,50,
1462,48.2375,43.39622642,51.82291667,71.53284672,50,20,50,57.5,50,55,100,100,50,
1135,51.4875,47.16981132,57.03125,71.53284672,50,50,30,57.5,60,55,100,100,50,
6103,48.25,43.39622642,53.125,69.34306569,50,50,20,60,50,60,80,100,50,
368,65.2,62.64150943,68.75,91.24087591,85,46,40,80,60,100,100,100,50,
3146,64.1,60.37735849,79.16666667,73.72262774,55,40,70,60,100,60,100,100,50,
7381,61.775,58.49056604,66.14583333,86.86131387,60,40,60,75,60,90,100,100,50,
5123,55.275,53.20754717,55.72916667,78.10218978,60,46,40,65,50,70,100,100,50,
7059,55.625,58.49056604,50.52083333,69.34306569,50,50,60,55,50,50,100,100,50,
4125,55.85,47.16981132,73.95833333,73.72262774,50,50,30,60,90,60,100,100,50,
4736,52.95,43.39622642,73.95833333,67.15328467,50,50,20,60,90,60,80,90,50,
6047,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
4624,56.85,58.49056604,53.125,73.72262774,60,60,40,60,50,60,100,100,50,
1422,61.9,63.39622642,58.33333333,82.48175182,55,58,60,70,50,80,100,100,50,
4572,47.2375,41.50943396,51.82291667,71.53284672,45,50,20,57.5,50,55,100,100,50,
9196,49.35,39.62264151,63.54166667,73.72262774,50,50,10,60,70,60,100,100,50,
6750,54.2375,54.71698113,51.82291667,71.53284672,50,80,20,57.5,50,55,100,100,50,
5871,57.075,56.60377358,55.72916667,78.10218978,55,50,50,65,50,70,100,100,50,
1467,53.3,47.16981132,58.33333333,82.48175182,50,60,20,70,50,80,100,100,50,
7385,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
1056,47.9375,43.39622642,51.82291667,69.34306569,50,50,20,57.5,50,55,100,90,50,
1632,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
5853,53.3875,52.83018868,51.82291667,72.62773723,75,50,20,57.5,50,55,100,100,55,
1633,68.35,63.77358491,84.375,82.48175182,50,64,60,70,100,80,100,100,50,
52,57.825,50.94339623,71.35416667,78.10218978,50,60,30,65,80,70,100,100,50,
1473,65.525,67.9245283,60.9375,86.86131387,55,100,30,75,50,90,100,100,50,
480,71.325,81.13207547,60.9375,78.10218978,60,60,100,65,60,70,100,100,50,
47,59.7375,60.37735849,62.23958333,71.53284672,45,50,70,57.5,70,55,100,100,50,
1478,62.325,54.71698113,81.77083333,78.10218978,50,50,50,65,100,70,100,100,50,
1636,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1065,60.2375,56.60377358,72.65625,71.53284672,55,50,50,57.5,90,55,100,100,50,
1143,63.1,58.49056604,79.16666667,73.72262774,50,50,60,60,100,60,100,100,50,
1486,51.3,43.39622642,58.33333333,82.48175182,50,50,20,70,50,80,100,100,50,
498,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
1861,60.85,54.33962264,73.95833333,82.48175182,75,54,20,70,80,80,100,100,50,
1496,54.475,51.69811321,55.72916667,78.10218978,50,42,50,65,50,70,100,100,50,
1146,60.65,51.69811321,73.95833333,91.24087591,60,42,40,80,70,100,100,100,50,
495,59.1,60.37735849,58.33333333,73.72262774,65,50,50,60,60,60,100,100,50,
483,77.8,76.98113208,89.58333333,91.24087591,55,54,100,80,100,100,100,100,50,
500,68.15,61.13207547,84.375,91.24087591,65,42,60,80,90,100,100,100,50,
1856,53.8,41.13207547,68.75,91.24087591,50,34,30,80,60,100,100,100,50,
506,61.375,62.26415094,66.14583333,69.34306569,50,50,70,55,80,50,100,100,50,
76,60.125,62.26415094,60.9375,69.34306569,50,50,70,55,70,50,100,100,50,
1675,75.825,84.90566038,71.35416667,78.10218978,50,80,100,65,80,70,100,100,50,
1869,53.025,39.62264151,71.35416667,86.86131387,50,40,20,75,70,90,100,100,50,
514,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
1513,71.25,71.69811321,73.95833333,91.24087591,45,60,90,100,50,100,100,100,50,
1517,56.575,57.35849057,55.72916667,71.53284672,55,32,70,65,50,70,100,70,50,
1677,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
523,47.85,41.50943396,53.125,73.72262774,55,40,20,60,50,60,100,100,50,
1515,59.35,58.49056604,63.54166667,73.72262774,50,40,70,60,70,60,100,100,50,
517,69.775,63.01886792,86.97916667,91.24087591,60,62,50,95,80,100,100,100,50,
775,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
840,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
106,65.3,58.11320755,79.16666667,91.24087591,55,54,50,80,80,100,100,100,50,
528,67.575,71.69811321,66.14583333,78.10218978,55,80,60,65,70,70,100,100,50,
108,59.325,58.49056604,60.9375,78.10218978,50,40,70,65,60,70,100,100,50,
531,58.4875,50.94339623,77.86458333,71.53284672,50,50,40,57.5,100,55,100,100,50,
844,61.85,58.49056604,73.95833333,73.72262774,50,100,10,60,90,60,100,100,50,
1522,62.55,60,63.54166667,91.24087591,60,44,60,80,50,100,100,100,50,
845,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
534,63.05,56.22641509,73.95833333,91.24087591,50,44,60,80,70,100,100,100,50,
130,56.3875,54.71698113,72.65625,50.72992701,80,50,20,57.5,90,55,0,100,55,
117,66.7375,73.58490566,62.23958333,71.53284672,50,50,100,57.5,70,55,100,100,50,
1776,59.75,56.98113208,63.54166667,82.48175182,50,46,60,70,60,80,100,100,50,
846,69.45,68.30188679,73.95833333,91.24087591,50,76,60,80,70,100,100,100,50,
1777,71.325,81.13207547,60.9375,78.10218978,50,100,70,65,60,70,100,100,50,
853,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
780,50.375,38.11320755,66.14583333,82.48175182,50,36,20,75,60,90,90,90,50,
1548,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1540,67.2,66.41509434,68.75,91.24087591,45,46,90,80,60,100,100,100,50,
1693,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
797,80.275,78.11320755,97.39583333,91.24087591,50,62,100,95,100,100,100,100,50,
1554,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
127,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1688,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
801,58.275,58.86792453,55.72916667,78.10218978,55,26,80,65,50,70,100,90,60,
1305,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
1550,62.85,55.8490566,73.95833333,91.24087591,55,38,60,80,70,100,100,100,50,
559,56.65,60.37735849,53.125,64.96350365,95,50,20,60,50,60,100,60,50,
1793,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
569,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
1797,64.075,69.81132075,55.72916667,78.10218978,50,40,100,65,50,70,100,100,50,
1799,67.55,71.69811321,63.54166667,82.48175182,75,60,60,70,60,80,100,100,50,
561,63.325,66.03773585,60.9375,78.10218978,50,60,70,65,60,70,100,100,50,
806,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
868,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
865,59.325,49.05660377,81.77083333,78.10218978,55,50,30,65,100,70,100,100,50,
811,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
862,65.85,61.50943396,73.95833333,91.24087591,50,68,50,80,70,100,100,100,50,
1694,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
587,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
872,69.075,67.54716981,76.5625,86.86131387,50,64,70,75,80,90,100,100,50,
583,60.075,52.83018868,76.5625,78.10218978,55,50,40,65,90,70,100,100,50,
1562,56.1,54.71698113,58.33333333,73.72262774,50,50,50,60,60,60,100,100,50,
1324,48.2375,43.39622642,51.82291667,71.53284672,60,40,20,57.5,50,55,100,100,50,
1558,73.275,74.33962264,76.5625,91.24087591,50,62,90,95,60,100,100,100,50,
589,58.2375,62.26415094,51.82291667,71.53284672,80,50,40,57.5,50,55,100,100,50,
582,52.4375,51.32075472,51.82291667,71.53284672,55,66,20,57.5,50,55,100,100,50,
4564,55.075,52.83018868,55.72916667,78.10218978,65,60,20,65,50,70,100,100,50,
7079,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8162,67.325,71.32075472,60.9375,86.86131387,60,54,80,75,50,90,100,100,50,
8165,51.35,43.39622642,63.54166667,73.72262774,50,30,40,60,70,60,100,100,50,
5996,70.2375,75.47169811,72.65625,71.53284672,55,50,100,57.5,90,55,100,100,50,
7426,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
6757,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
9203,58.2375,62.26415094,51.82291667,71.53284672,50,50,70,57.5,50,55,100,100,50,
8880,48.3375,45.28301887,51.82291667,64.96350365,55,50,20,57.5,50,55,70,100,50,
7772,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8187,58.4875,60.37735849,57.03125,71.53284672,75,50,40,57.5,60,55,100,100,50,
6122,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
7435,46.2375,39.62264151,51.82291667,71.53284672,50,50,10,57.5,50,55,100,100,50,
6128,63.075,58.49056604,76.5625,78.10218978,60,50,50,65,90,70,100,100,50,
6758,52.625,52.83018868,50.52083333,69.34306569,65,50,30,55,50,50,100,100,50,
7434,53.075,49.05660377,55.72916667,78.10218978,65,40,30,65,50,70,100,100,50,
7078,52.075,47.16981132,55.72916667,78.10218978,50,60,20,65,50,70,100,100,50,
6125,49.275,41.88679245,55.72916667,78.10218978,50,46,20,65,50,70,100,100,50,
3152,59.325,58.49056604,60.9375,78.10218978,50,40,70,65,60,70,100,100,50,
7393,65.7,70.56603774,58.33333333,82.48175182,50,52,90,70,50,80,100,100,50,
6124,58.575,54.71698113,66.14583333,78.10218978,50,40,60,65,70,70,100,100,50,
4574,57.85,60.37735849,53.125,73.72262774,45,50,70,60,50,60,100,100,50,
7789,44.2375,35.8490566,51.82291667,71.53284672,60,20,20,57.5,50,55,100,100,50,
8887,47.85,41.50943396,53.125,73.72262774,45,50,20,60,50,60,100,100,50,
7784,58.55,54.71698113,63.54166667,82.48175182,60,40,50,70,60,80,100,100,50,
7783,58.875,48.30188679,76.5625,86.86131387,55,58,20,75,80,90,100,100,50,
5344,71,73.58490566,68.75,91.24087591,50,50,100,80,60,100,100,100,50,
8882,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
8073,64.6,66.03773585,68.75,73.72262774,50,60,70,60,80,60,100,100,50,
6139,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7391,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
3221,71.5,69.81132075,79.16666667,91.24087591,60,60,70,80,80,100,100,100,50,
7797,66.8875,66.79245283,77.86458333,71.53284672,80,72,30,57.5,100,55,100,100,50,
8207,56.2375,58.49056604,51.82291667,71.53284672,50,50,60,57.5,50,55,100,100,50,
6142,51.35,43.39622642,63.54166667,73.72262774,50,50,20,60,70,60,100,100,50,
6149,60.1,62.26415094,58.33333333,73.72262774,50,50,70,60,60,60,100,100,50,
6154,42.2375,32.0754717,51.82291667,71.53284672,50,20,20,57.5,50,55,100,100,50,
7095,67.25,66.41509434,73.95833333,82.48175182,55,66,60,70,80,80,100,100,50,
8211,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3156,57.325,62.26415094,50.52083333,67.15328467,50,50,70,55,50,50,100,90,50,
6155,48.625,45.28301887,50.52083333,69.34306569,55,50,20,55,50,50,100,100,50,
9238,51.3875,49.05660377,51.82291667,72.62773723,55,50,30,57.5,50,55,100,100,55,
7459,59.75,54.71698113,63.54166667,91.24087591,60,60,30,80,50,100,100,100,50,
7453,51.4875,47.16981132,57.03125,71.53284672,50,50,30,57.5,60,55,100,100,50,
9525,55.325,50.94339623,60.9375,78.10218978,50,20,70,65,60,70,100,100,50,
8892,56.975,51.69811321,66.14583333,78.10218978,50,32,60,65,70,70,100,100,50,
4120,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
8215,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
5020,51.625,50.94339623,50.52083333,69.34306569,60,50,30,55,50,50,100,100,50,
6780,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7458,60.35,64.52830189,53.125,75.91240876,50,56,70,60,50,60,90,100,70,
8232,70.325,79.24528302,60.9375,78.10218978,55,60,100,65,60,70,100,100,50,
6789,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
2641,56.55,48.67924528,63.54166667,91.24087591,50,64,20,80,50,100,100,100,50,
8911,57.15,50.94339623,63.54166667,86.86131387,60,50,30,80,50,100,100,80,50,
6707,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
8229,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
8234,48.625,45.28301887,50.52083333,69.34306569,55,40,30,55,50,50,100,100,50,
6175,57.05,49.05660377,63.54166667,93.43065693,55,50,30,80,50,100,100,100,60,
8233,60.75,56.60377358,63.54166667,91.24087591,75,50,30,80,50,100,100,100,50,
6174,53.875,50.56603774,55.72916667,78.10218978,55,54,30,65,50,70,100,100,50,
3625,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
7115,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
8241,57.625,62.26415094,50.52083333,69.34306569,50,50,70,55,50,50,100,100,50,
7108,50.85,47.16981132,53.125,73.72262774,70,40,20,60,50,60,100,100,50,
8230,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
6069,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
1959,60.3,60.37735849,58.33333333,82.48175182,55,50,60,70,50,80,100,100,50,
7809,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
6786,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6193,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
6185,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8920,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9261,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
5322,53.75,43.39622642,63.54166667,91.24087591,50,40,30,80,50,100,100,100,50,
3691,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
6798,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
8264,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
7482,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8820,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8270,62.075,66.03773585,55.72916667,78.10218978,50,60,70,65,50,70,100,100,50,
6201,54.6,47.16981132,68.75,73.72262774,50,50,30,60,80,60,100,100,50,
7820,51.35,43.39622642,63.54166667,73.72262774,50,50,20,60,70,60,100,100,50,
9260,58.875,62.26415094,55.72916667,69.34306569,50,50,70,55,60,50,100,100,50,
3993,49.0375,44.90566038,51.82291667,71.53284672,60,44,20,57.5,50,55,100,100,50,
8824,53.075,49.05660377,55.72916667,78.10218978,65,50,20,65,50,70,100,100,50,
6200,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
8821,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
4699,69.75,73.58490566,63.54166667,91.24087591,50,50,100,80,50,100,100,100,50,
2608,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
7827,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
7494,54.4875,43.39622642,77.86458333,71.53284672,50,50,20,57.5,100,55,100,100,50,
8286,57.625,62.26415094,50.52083333,69.34306569,70,50,50,55,50,50,100,100,50,
8288,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8939,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7500,59.625,66.03773585,50.52083333,69.34306569,60,50,70,55,50,50,100,100,50,
7140,54.05,53.20754717,53.125,73.72262774,50,76,20,60,50,60,100,100,50,
5974,66.6,65.28301887,68.75,91.24087591,60,48,70,80,60,100,100,100,50,
8310,51.2375,49.05660377,51.82291667,71.53284672,55,50,30,57.5,50,55,100,100,50,
7839,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6812,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7397,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
8828,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
5976,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
8951,59.1,50.94339623,79.16666667,73.72262774,60,50,30,60,100,60,100,100,50,
6238,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
5865,59.9,54.71698113,63.54166667,92.33576642,60,50,40,80,50,100,90,100,65,
7505,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8830,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
6826,50.3,41.50943396,58.33333333,82.48175182,55,40,20,70,50,80,100,100,50,
6253,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8959,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
8104,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8318,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6250,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8311,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
6827,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
7509,69.9,72.0754717,68.75,89.05109489,60,46,90,90,50,90,100,100,60,
8312,51.875,49.05660377,55.72916667,69.34306569,55,50,30,55,60,50,100,100,50,
7855,57.0375,62.26415094,51.82291667,62.77372263,60,50,60,57.5,50,55,80,80,50,
8320,57.8,43.39622642,79.16666667,93.43065693,40,50,30,80,80,100,100,100,60,
8111,47.2375,41.50943396,51.82291667,71.53284672,55,50,10,57.5,50,55,100,100,50,
8112,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6718,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6723,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
6261,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8332,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
6073,54.2375,54.71698113,51.82291667,71.53284672,70,50,30,57.5,50,55,100,100,50,
2993,55.75,47.16981132,63.54166667,91.24087591,60,40,30,80,50,100,100,100,50,
8329,63.75,62.26415094,63.54166667,91.24087591,80,50,40,80,50,100,100,100,50,
3207,57.35,54.71698113,63.54166667,73.72262774,70,50,30,80,50,100,0,90,80,
6071,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8836,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
2483,59.55,47.16981132,84.375,82.48175182,50,50,30,70,100,80,100,100,50,
7858,52.55,43.39622642,63.54166667,82.48175182,50,50,20,70,60,80,100,100,50,
7862,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
6081,60.75,56.60377358,63.54166667,91.24087591,55,50,50,80,50,100,100,100,50,
6275,62.2375,69.81132075,51.82291667,71.53284672,50,50,90,57.5,50,55,100,100,50,
6075,61.85,59.24528302,63.54166667,89.05109489,50,72,40,80,50,100,90,100,50,
6269,67.35,73.58490566,63.54166667,73.72262774,50,50,100,60,70,60,100,100,50,
3042,67.975,59.62264151,86.97916667,91.24087591,45,58,60,95,80,100,100,100,50,
7863,66.85,77.35849057,53.125,73.72262774,50,60,100,60,50,60,100,100,50,
6835,55.5,39.62264151,79.16666667,91.24087591,60,30,20,80,80,100,100,100,50,
